o,id,genre,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date
43939,355451,Country,0.546,0.18,0.591,107.779,-14.524,1,5,0.867,9.81E-06,0.182,0.03,0,143707,29,1967,5739
62269,664378,Country,0.303,0.235,0.561,182.313,-14.881,1,5,0.891,3.43E-05,0.12,0.043,0,138240,29,1967,2392
13128,85410,Country,0.588,0.523,0.578,105.553,-11.321,1,8,0.608,0,0.123,0.233,0,158160,28,1967,1436
57056,583959,Country,0.378,0.394,0.761,142.664,-7.72,1,9,0.66,6.85E-05,0.0606,0.0303,0,145133,28,1967,2439
62255,664378,Country,0.329,0.404,0.297,99.607,-11.322,0,1,0.00333,0,0.129,0.028,0,159733,28,1967,2392
62242,664378,Country,0.707,0.384,0.816,107.838,-14.167,1,5,0.653,8.29E-06,0.114,0.0343,0,132640,27,1967,2392
24199,175286,Country,0.538,0.297,0.684,74.556,-10.215,1,0,0.658,1.06E-06,0.0911,0.0309,0,145274,26,1967,2537
24226,175286,Country,0.301,0.472,0.746,179.532,-9.125,1,0,0.563,4.19E-06,0.15,0.0318,0,139642,26,1967,2537
62230,664378,Country,0.509,0.385,0.37,123.475,-12.751,1,6,0.64,0.00146,0.0609,0.0303,0,135067,26,1967,2392
24230,175286,Country,0.713,0.665,0.878,94.872,-8.012,1,0,0.359,3.04E-06,0.0793,0.0516,0,132837,25,1967,2537
24238,175286,Country,0.558,0.487,0.927,170.792,-8.053,1,10,0.712,0,0.063,0.043,0,129875,25,1967,2537
8796,65397,Country,0.324,0.278,0.66,183.795,-13.708,0,4,0.725,0,0.151,0.0346,0,156305,24,1967,6227
56644,578031,Country,0.707,0.564,0.904,109.656,-11.27,1,1,0.229,1.00E-05,0.0696,0.0349,0,134920,24,1967,6349
19400,136640,Country,0.545,0.271,0.517,104.335,-11.769,1,9,0.763,0.000833,0.137,0.0299,0,159067,23,1967,2392
24249,175286,Country,0.434,0.207,0.305,137.215,-13.859,1,10,0.832,0,0.107,0.031,0,142421,23,1967,2537
24262,175286,Country,0.458,0.259,0.425,89.993,-11.3,1,5,0.797,1.48E-05,0.102,0.0324,0,162056,23,1967,2537
48563,453908,Country,0.769,0.629,0.887,108.935,-8.406,1,0,0.595,7.60E-05,0.294,0.0301,0,163173,23,1967,31
48568,454240,Country,0.542,0.337,0.473,147.412,-16.55,1,11,0.708,2.53E-06,0.103,0.15,0,153115,23,1967,31
62231,664378,Country,0.436,0.315,0.296,129.056,-12.305,1,3,0.197,0.000181,0.154,0.0309,0,183800,23,1967,2392
82288,903609,Country,0.485,0.0756,0.412,86.277,-21.037,1,7,0.951,0.0208,0.103,0.0303,0,156453,23,1967,899
1755,14651,Country,0.335,0.108,0.349,81.606,-14.189,1,8,0.959,1.82E-05,0.375,0.0313,0,153760,22,1967,3407
8789,65397,Country,0.426,0.251,0.475,109.392,-13.674,1,7,0.829,0,0.0642,0.0306,0,180517,22,1967,6227
19426,136640,Country,0.45,0.235,0.273,88.335,-9.15,1,4,0.927,6.09E-05,0.106,0.0272,0,157133,22,1967,2392
24236,175286,Country,0.536,0.545,0.689,163.936,-8.694,1,9,0.631,0,0.157,0.0308,0,132997,22,1967,2537
1759,14651,Country,0.407,0.194,0.534,181.256,-11.194,1,5,0.918,1.35E-06,0.096,0.042,0,178960,21,1967,3407
1766,14651,Country,0.59,0.307,0.471,124.267,-10.315,1,7,0.824,0,0.2,0.0313,0,131267,21,1967,3407
1770,14651,Country,0.711,0.582,0.697,102.886,-8.975,1,8,0.669,0,0.297,0.0284,0,122467,21,1967,3407
8782,65397,Country,0.524,0.352,0.715,130.76,-13.044,1,7,0.865,0,0.0769,0.0357,0,169070,21,1967,6227
12809,83106,Country,0.516,0.539,0.903,180.167,-10.532,1,5,0.64,0,0.111,0.031,0,158120,21,1967,31
24235,175286,Country,0.631,0.231,0.626,106.334,-14.439,1,2,0.847,2.90E-06,0.143,0.0319,0,147327,21,1967,2537
24276,175286,Country,0.57,0.162,0.454,94.558,-11.849,1,1,0.744,1.91E-05,0.331,0.032,0,158603,21,1967,2537
24288,175286,Country,0.691,0.352,0.514,96.706,-8.092,1,0,0.717,0,0.333,0.0248,0,143090,21,1967,2537
42088,334644,Country,0.756,0.604,0.83,85.029,-9.922,1,8,0.451,0.00753,0.152,0.0563,0,153827,21,1967,2392
48558,453908,Country,0.656,0.666,0.869,147.209,-8.12,1,7,0.814,0,0.289,0.0343,0,208067,21,1967,31
1757,14651,Country,0.518,0.231,0.356,105.109,-10.765,1,7,0.859,6.04E-06,0.515,0.028,0,145133,20,1967,3407
1760,14651,Country,0.309,0.215,0.283,77.294,-12.924,1,6,0.916,2.04E-05,0.0932,0.036,0,207000,20,1967,3407
1767,14651,Country,0.442,0.193,0.374,110.317,-12.218,1,0,0.95,1.35E-05,0.139,0.03,0,181023,20,1967,3407
8790,65397,Country,0.617,0.298,0.697,127.172,-13.569,1,7,0.907,1.60E-05,0.12,0.0557,0,168932,20,1967,6227
8794,65397,Country,0.547,0.209,0.432,112.421,-14.467,0,6,0.805,0,0.0827,0.0314,0,166087,20,1967,6227
24298,175286,Country,0.565,0.37,0.621,96.405,-10.676,1,4,0.703,4.47E-06,0.384,0.0322,0,156983,20,1967,2537
29277,200791,Country,0.679,0.537,0.718,118.446,-10.487,0,9,0.809,1.06E-05,0.184,0.0482,0,173400,20,1967,2392
62236,664378,Country,0.392,0.315,0.588,85.339,-13.286,1,2,0.529,3.06E-05,0.293,0.0321,0,124267,20,1967,2392
62257,664378,Country,0.404,0.341,0.388,92.206,-12.576,1,0,0.522,1.31E-05,0.142,0.0259,0,171600,20,1967,2392
1738,14651,Country,0.54,0.247,0.595,103.604,-11.405,1,8,0.874,2.77E-05,0.171,0.0287,0,172000,19,1967,3407
8797,65397,Country,0.595,0.341,0.726,135.708,-13.613,1,9,0.946,1.95E-05,0.113,0.103,0,131007,19,1967,6227
10832,74970,Country,0.408,0.402,0.956,201.424,-16.166,0,7,0.697,5.56E-05,0.319,0.0451,0,133800,19,1967,31
32218,227527,Country,0.64,0.367,0.742,107.679,-16.178,1,4,0.472,1.17E-05,0.218,0.0295,0,200040,19,1967,6317
62237,664378,Country,0.282,0.445,0.331,111.089,-11.535,0,11,0.725,0,0.118,0.0327,0,155800,19,1967,2392
62238,664378,Country,0.54,0.465,0.788,125.579,-11.047,1,7,0.184,0,0.063,0.0312,0,140360,19,1967,2392
8781,65397,Country,0.282,0.135,0.154,80.868,-16.36,1,5,0.819,7.92E-05,0.0757,0.0367,0,235672,18,1967,6227
8791,65397,Country,0.642,0.16,0.578,117.054,-16.554,1,7,0.882,0,0.107,0.0443,0,163867,18,1967,6227
14759,99753,Country,0.459,0.499,0.703,128.127,-7.527,1,9,0.502,0,0.245,0.0359,0,155333,18,1967,4815
19438,136640,Country,0.569,0.524,0.939,186.776,-8.072,1,5,0.716,7.31E-05,0.131,0.0389,0,120640,18,1967,2392
42173,334829,Country,0.762,0.497,0.968,118.647,-12.825,1,2,0.789,0,0.0577,0.0463,0,145867,18,1967,5333
42187,334829,Country,0.707,0.472,0.963,121.886,-11.298,1,5,0.516,0,0.0854,0.0395,0,168760,18,1967,5333
46540,409954,Country,0.311,0.0903,0.198,68.188,-18.855,0,7,0.936,0.00252,0.167,0.0314,0,299733,18,1967,2392
62278,664378,Country,0.458,0.199,0.285,78.637,-15.288,1,0,0.791,4.88E-05,0.119,0.0269,0,161693,18,1967,2392
29267,200791,Country,0.568,0.451,0.719,93.227,-12.299,1,0,0.832,2.43E-06,0.428,0.0264,0,146000,17,1967,2392
29368,200791,Country,0.615,0.337,0.651,92.482,-12.584,1,2,0.747,0,0.122,0.0317,0,132360,17,1967,2392
29245,200791,Country,0.723,0.344,0.467,107.145,-13.259,1,7,0.793,5.43E-05,0.152,0.0357,0,140533,16,1967,2392
29287,200791,Country,0.595,0.351,0.55,76.812,-11.906,1,2,0.771,0.0159,0.0953,0.0306,0,138200,16,1967,2392
42181,334829,Country,0.612,0.489,0.962,85.739,-12.258,1,5,0.453,0,0.42,0.036,0,156813,16,1967,5333
19405,136640,Country,0.415,0.157,0.302,78.866,-10.064,1,9,0.94,0.000208,0.142,0.0302,0,161920,14,1967,2392
75763,816890,Country,0.621,0.524,0.889,110.586,-15.269,1,0,0.0652,0.00199,0.893,0.0803,0,162653,70,1968,4189
62280,664378,Country,0.192,0.392,0.391,172.312,-11.667,1,5,0.326,0.000199,0.248,0.0328,0,186200,64,1968,2393
75846,816890,Country,0.661,0.571,0.826,122.396,-12.317,1,8,0.27,0,0.98,0.103,0,169293,59,1968,4438
57147,583959,Country,0.598,0.0833,0.453,108.199,-14.861,1,0,0.9,0.000381,0.114,0.0566,0,135973,53,1968,6565
19407,136640,Country,0.563,0.331,0.608,105.761,-9.681,1,9,0.776,0.000846,0.125,0.0283,0,157893,52,1968,2393
75722,816890,Country,0.693,0.503,0.68,87.176,-13.379,1,8,0.604,0.00103,0.955,0.0913,0,83907,52,1968,4438
78004,845468,Country,0.427,0.0801,0.78,168.418,-27.119,1,2,0.748,0.51,0.125,0.0372,0,328147,52,1968,2393
75604,816890,Country,0.498,0.281,0.377,111.784,-17.128,1,3,0.861,3.85E-05,0.918,0.192,0,187707,50,1968,4189
75618,816890,Country,0.58,0.296,0.582,96.155,-15.875,1,10,0.555,0.000472,0.468,0.0343,0,96960,50,1968,4189
32677,232701,Country,0.797,0.556,0.921,121.615,-10.787,1,4,0.573,0,0.1,0.0423,0,194515,49,1968,32
75592,816890,Country,0.679,0.52,0.834,121.411,-13.562,1,8,0.542,0,0.787,0.235,0,183253,48,1968,4189
75750,816890,Country,0.669,0.501,0.854,120.783,-12.511,1,3,0.478,1.64E-06,0.751,0.204,0,176773,48,1968,4438
32813,234325,Country,0.656,0.556,0.915,77.855,-8.761,1,0,0.762,0,0.315,0.0357,0,133933,47,1968,3886
75605,816890,Country,0.552,0.207,0.639,77.474,-16.783,1,8,0.917,0,0.505,0.316,0,114747,47,1968,4189
75617,816890,Country,0.647,0.663,0.929,129.802,-13.974,1,0,0.0663,0.0228,0.737,0.0982,0,181813,47,1968,4189
75680,816890,Country,0.518,0.0847,0.451,81.962,-16.887,1,10,0.94,0,0.639,0.118,0,130720,47,1968,4189
75759,816890,Country,0.6,0.64,0.84,131.738,-13.908,1,0,0.0225,0.053,0.695,0.295,0,216360,46,1968,4438
73597,803757,Country,0.539,0.485,0.94,188.884,-15.072,1,5,0.143,0,0.181,0.0341,0,159507,45,1968,32
24210,175286,Country,0.596,0.272,0.546,105.129,-9.6,1,1,0.665,0,0.274,0.0305,0,183933,43,1968,4696
46646,410219,Country,0.634,0.203,0.565,90.43,-12.024,1,6,0.797,1.79E-06,0.181,0.0268,0,140227,43,1968,2393
75770,816890,Country,0.597,0.474,0.73,119.554,-15.004,1,3,0.678,0,0.197,0.331,0,217667,42,1968,4189
75961,816890,Country,0.525,0.459,0.612,125.55,-15.718,0,5,0.394,0,0.523,0.298,0,105573,41,1968,4189
76041,816890,Country,0.646,0.613,0.807,125.218,-13.413,1,1,0.547,0.00238,0.602,0.102,0,176720,41,1968,4189
29316,200791,Country,0.636,0.455,0.839,81.404,-11.831,1,8,0.779,2.25E-05,0.201,0.0311,0,140427,40,1968,5166
31835,221603,Country,0.57,0.512,0.355,115.288,-9.971,1,6,0.233,1.21E-05,0.199,0.0291,0,152667,39,1968,2393
62282,664378,Country,0.68,0.454,0.693,110.36,-10.972,1,2,0.583,3.29E-05,0.0793,0.0268,0,152960,39,1968,2393
76064,816890,Country,0.318,0.586,0.499,78.705,-16.227,1,4,0.532,0.00356,0.209,0.689,0,345080,39,1968,4189
76071,816890,Country,0.392,0.211,0.429,86.304,-21.066,1,9,0.928,0.000487,0.34,0.544,0,239320,39,1968,4189
75911,816890,Country,0.511,0.245,0.649,128.899,-17.549,1,3,0.883,0,0.703,0.125,0,76947,38,1968,4189
76065,816890,Country,0.634,0.175,0.405,83.336,-19.401,1,0,0.718,2.55E-05,0.668,0.128,0,162173,38,1968,4189
76084,816890,Country,0.497,0.261,0.555,109.796,-18.28,0,5,0.807,7.35E-05,0.311,0.228,0,182387,38,1968,4189
75985,816890,Country,0.524,0.238,0.678,123.58,-16.382,1,10,0.878,0,0.144,0.333,0,161840,37,1968,4189
8798,65397,Country,0.352,0.125,0.279,79.676,-14.618,1,2,0.85,0.000214,0.118,0.0323,0,181003,36,1968,2393
78913,858710,Country,0.31,0.205,0.241,93.529,-13.525,1,0,0.73,0.82,0.325,0.0301,0,147027,36,1968,2393
8793,65397,Country,0.687,0.416,0.881,99.632,-11.132,1,0,0.373,0,0.0676,0.0858,0,157693,35,1968,2393
82274,903609,Country,0.492,0.285,0.397,91.506,-12.612,1,10,0.951,0.0139,0.127,0.0267,0,146067,35,1968,3317
8783,65397,Country,0.574,0.388,0.754,116.111,-11.181,1,2,0.899,1.03E-06,0.0977,0.0415,0,184958,34,1968,2393
32203,227527,Country,0.64,0.391,0.7,109.128,-17.078,1,0,0.747,0.00352,0.138,0.0329,0,155933,33,1968,2393
62265,664378,Country,0.331,0.244,0.239,78.503,-12.187,1,8,0.654,0.000547,0.0635,0.0305,0,221600,32,1968,2393
78866,858710,Country,0.427,0.218,0.381,76.396,-15.008,1,0,0.787,0.00192,0.111,0.0362,0,197827,32,1968,5740
23088,165818,Country,0.445,0.484,0.965,174.87,-10.467,1,11,0.604,0,0.219,0.0277,0,144747,31,1968,3886
62274,664378,Country,0.312,0.359,0.503,84.5,-13.215,1,2,0.0167,9.59E-05,0.113,0.0307,0,140693,31,1968,2393
76579,823012,Country,0.585,0.336,0.53,121.766,-13.619,1,11,0.484,0,0.216,0.0316,0,228493,31,1968,920
62260,664378,Country,0.329,0.559,0.587,169.296,-11.346,1,7,0.242,0,0.15,0.0394,0,155093,30,1968,2393
75755,816890,Country,0.594,0.577,0.89,110.783,-12.772,1,0,0.0215,0.00792,0.883,0.0534,0,156427,30,1968,4438
23101,165818,Country,0.656,0.56,0.938,90.366,-11.273,1,4,0.96,0.0251,0.775,0.0383,0,135920,29,1968,2160
24222,175286,Country,0.702,0.233,0.32,121.232,-9.218,1,6,0.278,0,0.0447,0.0365,0,153707,29,1968,4696
62264,664378,Country,0.568,0.546,0.777,108.896,-9.832,1,7,0.217,0,0.555,0.0333,0,118800,29,1968,2393
62266,664378,Country,0.393,0.311,0.369,81.806,-12.134,1,2,0.384,6.71E-05,0.206,0.0254,0,167773,29,1968,2393
75609,816890,Country,0.63,0.532,0.658,120.379,-13.52,0,10,0.445,0,0.193,0.393,0,425733,29,1968,4438
75971,816890,Country,0.401,0.268,0.58,81.277,-18.339,1,10,0.88,0.000279,0.203,0.537,0,223320,28,1968,4438
19404,136640,Country,0.483,0.231,0.309,77.785,-10.511,1,7,0.849,0,0.108,0.0274,0,136227,27,1968,2393
19445,136640,Country,0.497,0.376,0.433,102.951,-8.859,1,4,0.875,0,0.193,0.0373,0,144000,27,1968,2393
75675,816890,Country,0.426,0.437,0.831,178.122,-15.276,1,10,0.615,0,0.491,0.511,0,142173,27,1968,4438
19403,136640,Country,0.429,0.315,0.365,94.955,-8.569,1,2,0.795,0,0.506,0.0246,0,140440,26,1968,2393
19406,136640,Country,0.571,0.236,0.512,85.795,-14.608,1,10,0.38,0.0235,0.112,0.0281,0,253747,26,1968,2754
19412,136640,Country,0.621,0.435,0.609,105.291,-13.121,0,11,0.108,2.63E-05,0.114,0.0367,0,194293,26,1968,2754
19422,136640,Country,0.574,0.339,0.513,96.644,-10.155,1,9,0.724,0.00305,0.392,0.0247,0,127907,26,1968,2393
42095,334644,Country,0.507,0.529,0.887,169.693,-10.22,1,5,0.818,2.82E-05,0.405,0.0332,0,149907,26,1968,2393
57066,583959,Country,0.755,0.143,0.317,96.136,-16.423,1,2,0.868,0.0734,0.103,0.0464,0,147280,26,1968,6565
73593,803757,Country,0.709,0.56,0.974,133.236,-15.418,1,7,0.386,0,0.319,0.0282,0,155333,26,1968,32
75728,816890,Country,0.702,0.527,0.866,128.078,-11.629,1,8,0.768,0,0.596,0.358,0,170907,26,1968,4438
75757,816890,Country,0.397,0.387,0.695,164.107,-12.11,1,5,0.251,0.00235,0.683,0.0605,0,169173,26,1968,4438
19411,136640,Country,0.51,0.346,0.405,77.915,-9.227,1,10,0.861,2.97E-05,0.161,0.0295,0,154093,25,1968,2393
19420,136640,Country,0.677,0.236,0.416,104.289,-10.288,1,8,0.873,0.000463,0.12,0.03,0,171240,25,1968,2393
75632,816890,Country,0.529,0.322,0.357,111.216,-14.881,1,3,0.754,8.46E-05,0.908,0.142,0,187093,25,1968,4438
75672,816890,Country,0.538,0.226,0.547,126.555,-13.721,1,10,0.804,5.99E-06,0.678,0.095,0,144480,25,1968,4438
75748,816890,Country,0.734,0.545,0.885,108.464,-12.109,1,5,0.204,1.70E-05,0.777,0.0823,0,159880,25,1968,4438
76017,816890,Country,0.545,0.345,0.68,103.856,-15.821,1,1,0.869,1.61E-06,0.365,0.509,0,149680,25,1968,4438
29394,200791,Country,0.619,0.388,0.684,102.878,-11.08,1,2,0.808,2.34E-05,0.166,0.0259,0,136920,24,1968,289
62241,664378,Country,0.473,0.486,0.51,95.596,-7.811,1,0,0.264,0,0.462,0.0248,0,159800,24,1968,32
75705,816890,Country,0.587,0.32,0.609,96.689,-13.539,1,10,0.135,0.00188,0.556,0.0318,0,96280,24,1968,4438
75708,816890,Country,0.714,0.194,0.759,122.609,-19.244,1,10,0.91,0,0.215,0.908,0,61133,24,1968,4438
75745,816890,Country,0.43,0.652,0.177,172.31,-16.471,1,1,0.882,0,0.959,0.922,0,63680,24,1968,4438
76036,816890,Country,0.543,0.305,0.7,111.987,-15.912,1,1,0.73,0.00018,0.324,0.268,0,199267,24,1968,4438
76577,823012,Country,0.367,0.289,0.441,154.177,-17.951,0,6,0.531,0.0566,0.108,0.0339,0,229000,24,1968,920
78022,845468,Country,0.523,0.0856,0.536,152.39,-21.939,1,7,0.762,0.00339,0.11,0.0486,0,280627,24,1968,2393
19394,136640,Country,0.722,0.437,0.901,115.007,-12.941,1,10,0.193,3.90E-05,0.675,0.0332,0,123227,23,1968,2754
19437,136640,Country,0.743,0.364,0.737,105.474,-14.567,1,2,0.145,3.62E-06,0.145,0.0475,0,161893,23,1968,2754
19440,136640,Country,0.643,0.266,0.468,110.878,-12.003,1,2,0.884,5.96E-05,0.0893,0.0307,0,174200,23,1968,2393
24264,175286,Country,0.416,0.45,0.564,180.842,-9.616,1,6,0.767,0,0.32,0.0802,0,134267,23,1968,4696
32866,237517,Country,0.266,0.538,0.796,187.825,-13.375,1,9,0.316,0.884,0.506,0.0319,0,203627,23,1968,4962
78020,845468,Country,0.507,0.421,0.783,146.737,-12.785,1,4,0.727,0,0.155,0.0364,0,210093,23,1968,2393
85426,950777,Country,0.66,0.365,0.81,131.076,-12.401,1,7,0.842,1.74E-05,0.053,0.0473,0,127320,23,1968,32
24290,175286,Country,0.67,0.443,0.699,129.861,-8.003,1,2,0.562,0,0.299,0.0322,0,149627,22,1968,4696
32865,237517,Country,0.431,0.201,0.177,144.479,-18.632,1,0,0.926,0.0071,0.187,0.039,0,154613,22,1968,4962
57090,583959,Country,0.581,0.039,0.274,78.736,-17.957,1,5,0.939,0.00369,0.112,0.0336,0,192360,22,1968,6565
57139,583959,Country,0.624,0.196,0.595,84.626,-12.417,1,9,0.818,0.000149,0.0998,0.0305,0,146040,22,1968,6565
62249,664378,Country,0.554,0.501,0.713,133.162,-10.293,1,4,0.323,1.48E-06,0.0484,0.0263,0,179907,22,1968,2393
73052,801762,Country,0.507,0.164,0.38,89.826,-17.201,1,7,0.825,0.81,0.199,0.031,0,145560,22,1968,4921
73800,806247,Country,0.621,0.642,0.825,132.275,-12.872,1,0,0.201,0.00218,0.767,0.387,0,229733,22,1968,4438
76576,823012,Country,0.426,0.37,0.683,71.753,-15.161,0,6,0.0785,1.30E-06,0.427,0.0294,0,180267,22,1968,920
78018,845468,Country,0.624,0.407,0.847,111.924,-12.222,1,4,0.55,0,0.213,0.0282,0,149133,22,1968,2393
8784,65397,Country,0.349,0.253,0.513,101.711,-15.814,1,9,0.76,0,0.282,0.0297,0,190125,21,1968,2393
8795,65397,Country,0.516,0.438,0.767,84.391,-13.799,1,7,0.757,0.162,0.0755,0.0354,0,174274,21,1968,2393
19414,136640,Country,0.701,0.359,0.652,110.411,-10.954,1,5,0.766,0.000136,0.128,0.0267,0,118000,21,1968,2393
24272,175286,Country,0.53,0.27,0.44,107.783,-11.203,1,10,0.533,4.38E-06,0.348,0.0359,0,148427,21,1968,4696
24278,175286,Country,0.533,0.297,0.286,88.736,-10.24,1,1,0.671,0,0.148,0.0441,0,174573,21,1968,4696
24300,175286,Country,0.668,0.481,0.706,85.424,-9.123,1,5,0.228,0,0.329,0.0622,0,135200,21,1968,4696
57130,583959,Country,0.583,0.0802,0.264,91.306,-19.704,1,9,0.927,0.0413,0.107,0.0324,0,197320,21,1968,6565
57196,583959,Country,0.462,0.146,0.195,82.933,-11.843,1,0,0.86,0.000265,0.124,0.0286,0,149427,21,1968,6565
57210,583959,Country,0.694,0.0699,0.255,69.304,-17.691,1,10,0.907,0.0339,0.109,0.0389,0,161680,21,1968,6565
62226,664378,Country,0.535,0.246,0.51,110.185,-15.989,1,4,0.619,0.0431,0.167,0.0403,0,160133,21,1968,2393
73057,801762,Country,0.4,0.122,0.416,77.447,-16.612,1,0,0.891,0.403,0.183,0.0288,0,145107,21,1968,4921
75616,816890,Country,0.617,0.254,0.673,79.336,-14.671,1,8,0.85,0,0.439,0.166,0,114013,21,1968,4438
75645,816890,Country,0.569,0.751,0.646,123.283,-10.629,1,10,0.309,3.00E-06,0.7,0.206,0,156453,21,1968,4438
75719,816890,Country,0.62,0.477,0.379,71.794,-17.652,1,1,0.843,0,0.911,0.944,0,58293,21,1968,4438
76049,816890,Country,0.532,0.126,0.453,78.875,-14.637,1,10,0.896,0,0.546,0.0991,0,130173,21,1968,4438
78019,845468,Country,0.458,0.0353,0.548,140.66,-27.007,1,0,0.895,0.069,0.121,0.0355,0,328493,21,1968,2393
8785,65397,Country,0.644,0.18,0.6,122.47,-14.772,1,2,0.912,0.00139,0.0912,0.0423,0,192034,20,1968,2393
24259,175286,Country,0.624,0.133,0.393,73.74,-14.453,1,11,0.875,0,0.671,0.116,0,199867,20,1968,4696
57158,583959,Country,0.617,0.3,0.647,95.814,-9.937,1,7,0.624,0.00258,0.0978,0.0324,0,146160,20,1968,2393
62271,664378,Country,0.413,0.427,0.453,117.696,-11.29,1,1,0.469,9.94E-06,0.0998,0.0353,0,195467,20,1968,2393
73043,801762,Country,0.555,0.27,0.651,124.102,-16.016,1,2,0.875,0.648,0.251,0.0354,0,124520,20,1968,4921
73049,801762,Country,0.386,0.211,0.43,82.451,-15.453,0,7,0.661,0.86,0.19,0.0264,0,188227,20,1968,4921
73590,803757,Country,0.491,0.167,0.27,105.989,-15.706,1,6,0.747,0.000184,0.121,0.0292,0,203067,20,1968,32
73595,803757,Country,0.601,0.452,0.912,96.413,-17.074,1,4,0.172,0.00114,0.103,0.0285,0,132693,20,1968,32
73598,803757,Country,0.533,0.231,0.533,101.052,-17.072,1,4,0.445,0,0.083,0.0279,0,224800,20,1968,32
75796,816890,Country,0.471,0.311,0.645,132.868,-15.354,1,3,0.862,0,0.676,0.199,0,77413,20,1968,4438
75919,816890,Country,0.456,0.565,0.689,138.042,-14.649,1,1,0.372,0,0.348,0.777,0,102280,20,1968,4438
76038,816890,Country,0.561,0.445,0.764,178.172,-13.629,1,8,0.61,1.87E-06,0.644,0.429,0,81307,20,1968,4438
76046,816890,Country,0.529,0.227,0.377,105.457,-15.495,1,10,0.857,0,0.844,0.106,0,171493,20,1968,4438
76054,816890,Country,0.624,0.526,0.782,124.984,-12.519,1,7,0.1,2.42E-06,0.427,0.428,0,143147,20,1968,4438
76068,816890,Country,0.588,0.464,0.654,121.149,-14.267,1,8,0.66,0,0.238,0.463,0,233947,20,1968,4438
76578,823012,Country,0.581,0.268,0.689,93.84,-14.354,1,4,0.487,0,0.102,0.0674,0,170000,20,1968,920
77997,845468,Country,0.435,0.397,0.511,157.541,-9.965,1,2,0.719,0.00536,0.357,0.0269,0,226467,20,1968,2393
19393,136640,Country,0.632,0.297,0.552,99.963,-13.465,1,9,0.535,1.69E-06,0.129,0.0312,0,177440,19,1968,2754
24234,175286,Country,0.449,0.561,0.777,184.618,-8.402,1,11,0.627,0,0.156,0.0528,0,138267,19,1968,4696
31845,221603,Country,0.557,0.59,0.496,106.219,-9.038,1,7,0.694,0,0.257,0.0396,0,173307,19,1968,2393
32814,234325,Country,0.701,0.183,0.627,122.912,-14.265,1,1,0.703,1.19E-05,0.123,0.0368,0,152067,19,1968,32
46628,410219,Country,0.718,0.607,0.868,119.197,-10.191,1,3,0.22,1.03E-05,0.378,0.033,0,124293,19,1968,2393
57073,583959,Country,0.448,0.0646,0.299,173.859,-16.62,1,6,0.857,0.0151,0.106,0.0348,0,169267,19,1968,6565
57110,583959,Country,0.377,0.182,0.388,82.85,-13.366,1,4,0.856,0.000151,0.389,0.0288,0,131667,19,1968,6565
57141,583959,Country,0.466,0.0811,0.459,183.515,-18.038,1,9,0.914,0.039,0.105,0.0473,0,144667,19,1968,6565
57143,583959,Country,0.648,0.81,0.813,105.596,-6.273,1,7,0.659,0.00568,0.0837,0.0598,0,120173,19,1968,2393
57178,583959,Country,0.52,0.189,0.34,101.185,-13.173,1,2,0.796,6.53E-06,0.199,0.029,0,123733,19,1968,6565
62229,664378,Country,0.514,0.669,0.924,110.252,-7.622,1,5,0.477,1.02E-06,0.181,0.032,0,141307,19,1968,32
73592,803757,Country,0.591,0.23,0.492,110.272,-17.222,1,2,0.521,0,0.126,0.031,0,173960,19,1968,32
75746,816890,Country,0.643,0.452,0.712,117.455,-14.105,1,8,0.473,0,0.505,0.505,0,411787,19,1968,4438
75821,816890,Country,0.661,0.212,0.616,133.839,-19.824,1,9,0.865,0,0.11,0.826,0,76360,19,1968,4438
76580,823012,Country,0.524,0.571,0.538,123.905,-12.29,1,6,0.232,0.000492,0.136,0.0301,0,225920,19,1968,920
76582,823012,Country,0.551,0.309,0.638,114.491,-13.227,1,2,0.54,0,0.33,0.0287,0,189187,19,1968,920
57122,583959,Country,0.498,0.206,0.342,101.157,-12.983,1,9,0.695,0.00174,0.103,0.0301,0,156227,18,1968,6565
73048,801762,Country,0.282,0.172,0.502,79.244,-15.931,1,8,0.346,0.845,0.163,0.0299,0,120800,18,1968,4921
29416,200791,Country,0.535,0.481,0.532,102.574,-11.709,1,2,0.541,1.44E-05,0.0716,0.0356,0,185600,17,1968,289
72642,796741,Country,0.167,0.216,0.369,80.232,-13.197,1,0,0.855,3.95E-05,0.273,0.0323,0,176280,17,1968,4496
31839,221603,Country,0.604,0.349,0.417,100.691,-16.074,1,0,0.674,0,0.0927,0.0359,0,183173,16,1968,945
57070,583959,Country,0.486,0.497,0.664,84.113,-7.575,1,4,0.646,0,0.165,0.0403,0,161200,16,1968,2393
75789,816890,Country,0.63,0.489,0.796,101.876,-12.144,1,10,0.77,0,0.381,0.18,0,233813,62,1969,5314
62261,664378,Country,0.526,0.52,0.675,118.404,-8.918,1,5,0.202,0.000329,0.156,0.0296,0,161067,52,1969,2394
75613,816890,Country,0.685,0.486,0.892,101.539,-11.898,1,10,0.758,0,0.716,0.323,0,225040,51,1969,5334
75640,816890,Country,0.659,0.564,0.783,96.657,-11.655,1,4,0.814,2.18E-05,0.646,0.0379,0,140413,49,1969,4963
