o,id,genre,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,,
26871,184502,Vocal,0.411,0.158,0.37,137.616,-13.133,0,5,0.851,0,0.126,0.0392,0,178293,29,1958,22,,
26397,184502,Vocal,0.263,0.147,0.194,168.621,-15.012,1,0,0.92,0,0.108,0.0397,0,198120,27,1958,22,,
26416,184502,Vocal,0.586,0.254,0.575,80.834,-16.078,1,8,0.643,0,0.209,0.0572,0,231133,27,1958,22,,
26492,184502,Vocal,0.156,0.0534,0.0532,78.424,-18.824,1,1,0.945,0.00294,0.112,0.0374,0,240693,27,1958,22,,
26663,184502,Vocal,0.446,0.109,0.316,109.482,-17.778,0,5,0.841,0,0.28,0.0422,0,393867,27,1958,22,,
26702,184502,Vocal,0.234,0.108,0.0762,138.577,-18.925,1,9,0.888,4.29E-06,0.204,0.0364,0,328040,26,1958,22,,
26753,184502,Vocal,0.245,0.115,0.14,172.544,-15.982,1,5,0.964,1.60E-06,0.0863,0.0345,0,228667,26,1958,22,,
26550,184502,Vocal,0.352,0.0878,0.255,79.818,-15.694,1,1,0.932,0,0.559,0.0384,0,177133,25,1958,22,,
26403,184502,Vocal,0.443,0.202,0.598,130.599,-14.116,0,5,0.819,0,0.384,0.036,0,119667,24,1958,22,,
26606,184502,Vocal,0.505,0.284,0.549,140.14,-15.252,0,4,0.608,0,0.337,0.0695,0,287000,24,1958,22,,
26523,184502,Vocal,0.314,0.133,0.154,87.915,-15.185,1,8,0.944,3.11E-05,0.0823,0.0332,0,191333,23,1958,22,,
26635,184502,Vocal,0.317,0.0303,0.205,78.729,-21.376,1,3,0.971,0,0.086,0.0351,0,119827,23,1958,22,,
26636,184502,Vocal,0.234,0.0684,0.192,103.588,-20.022,0,11,0.96,0.00641,0.246,0.0403,0,138560,23,1958,22,,
26717,184502,Vocal,0.431,0.284,0.536,82.304,-15.028,1,2,0.744,0,0.0865,0.0304,0,177667,23,1958,22,,
26800,184502,Vocal,0.512,0.229,0.478,95.571,-11.569,1,8,0.93,0,0.0955,0.0411,0,184720,23,1958,22,,
26843,184502,Vocal,0.481,0.303,0.685,159.452,-14.151,1,7,0.75,0,0.139,0.193,0,293640,23,1958,22,,
26854,184502,Vocal,0.349,0.126,0.259,152.063,-18.252,1,5,0.925,0.000801,0.215,0.0362,0,209107,23,1958,22,,
26425,184502,Vocal,0.255,0.164,0.163,135.494,-17.262,0,11,0.911,0.000713,0.189,0.0346,0,155933,22,1958,22,,
26623,184502,Vocal,0.211,0.0233,0.172,81.911,-23.729,1,2,0.981,0.000443,0.122,0.0415,0,158560,22,1958,1926,,
26476,184502,Vocal,0.623,0.131,0.374,143.606,-13.812,1,5,0.845,0,0.178,0.0509,0,156467,19,1958,22,,
26400,184502,Vocal,0.508,0.29,0.608,136.481,-11.067,1,0,0.718,0,0.0648,0.0517,0,145453,18,1958,22,,
26859,184502,Vocal,0.41,0.0655,0.192,122.674,-19.557,1,10,0.975,0,0.107,0.0425,0,188973,18,1958,22,,
26478,184502,Vocal,0.28,0.152,0.127,126.358,-14.809,1,5,0.936,1.03E-05,0.107,0.0352,0,198773,14,1958,22,,
26504,184502,Vocal,0.55,0.74,0.78,142.232,-5.529,1,8,0.734,0,0.994,0.357,0,274067,14,1958,22,,
26533,184502,Vocal,0.491,0.338,0.77,169.112,-9.717,1,3,0.785,0,0.0836,0.0663,0,164520,14,1958,22,,
26600,184502,Vocal,0.403,0.0742,0.168,128.248,-15.747,0,7,0.934,6.68E-06,0.0879,0.0454,0,210920,14,1958,22,,
26628,184502,Vocal,0.459,0.226,0.56,165.013,-11.295,0,7,0.553,3.84E-06,0.503,0.0763,0,175253,14,1958,22,,
26641,184502,Vocal,0.611,0.199,0.505,144.584,-10.526,1,8,0.866,0,0.105,0.0792,0,155893,14,1958,22,,
26710,184502,Vocal,0.518,0.136,0.23,75.569,-12.289,0,10,0.879,0,0.0688,0.0346,0,222280,14,1958,22,,
26813,184502,Vocal,0.527,0.106,0.254,101.613,-13.343,1,0,0.861,0,0.0929,0.0387,0,154107,14,1958,22,,
26399,184502,Vocal,0.63,0.138,0.513,117.245,-14.608,1,10,0.917,0,0.0907,0.0679,0,153507,13,1958,22,,
26444,184502,Vocal,0.613,0.174,0.407,122.167,-14.402,1,7,0.845,0,0.0642,0.0918,0,226613,13,1958,22,,
26541,184502,Vocal,0.554,0.284,0.564,106.798,-10.503,0,5,0.892,0.000435,0.0738,0.035,0,181213,13,1958,22,,
26579,184502,Vocal,0.632,0.148,0.286,120.299,-13.635,1,7,0.892,0,0.0911,0.0492,0,183293,13,1958,22,,
26715,184502,Vocal,0.593,0.199,0.689,155.754,-11.102,0,5,0.77,0,0.0982,0.0795,0,139667,13,1958,22,,
26742,184502,Vocal,0.226,0.128,0.0945,88.303,-14.806,1,10,0.964,1.14E-06,0.212,0.0359,0,197693,13,1958,22,,
26826,184502,Vocal,0.287,0.0985,0.212,72.557,-16.66,1,10,0.975,2.91E-06,0.106,0.0321,0,197347,13,1958,22,,
26466,184502,Vocal,0.587,0.346,0.607,140.109,-10.993,1,1,0.749,0,0.0413,0.101,0,227787,12,1958,22,,
26516,184502,Vocal,0.536,0.28,0.638,173.53,-10.533,1,0,0.506,1.31E-06,0.246,0.117,0,166093,12,1958,22,,
26526,184502,Vocal,0.483,0.264,0.371,99.783,-10.718,1,5,0.789,0,0.108,0.032,0,192893,12,1958,22,,
26542,184502,Vocal,0.576,0.137,0.333,90.676,-11.509,1,10,0.824,0,0.0953,0.034,0,224360,12,1958,22,,
26561,184502,Vocal,0.632,0.263,0.539,118.841,-11.066,1,5,0.849,0,0.353,0.0659,0,150160,12,1958,22,,
26616,184502,Vocal,0.576,0.15,0.371,111.284,-14.732,1,8,0.921,0,0.132,0.0388,0,168507,12,1958,22,,
26684,184502,Vocal,0.441,0.269,0.375,55.034,-9.621,1,3,0.962,1.10E-06,0.855,0.061,0,146600,12,1958,22,,
26725,184502,Vocal,0.608,0.18,0.482,125.986,-14.175,1,7,0.936,0,0.102,0.0571,0,144960,12,1958,22,,
26810,184502,Vocal,0.54,0.473,0.639,114.55,-7.426,1,1,0.721,1.88E-06,0.736,0.114,0,308133,12,1958,22,,
26814,184502,Vocal,0.595,0.173,0.492,112.97,-13.169,1,10,0.869,0,0.34,0.0363,0,159920,12,1958,22,,
26422,184502,Vocal,0.671,0.314,0.742,138.569,-12.132,0,10,0.629,0,0.0972,0.285,0,142707,11,1958,22,,
26510,184502,Vocal,0.604,0.165,0.255,75.8,-12.427,1,7,0.855,0,0.106,0.0498,0,160987,11,1958,22,,
26570,184502,Vocal,0.701,0.153,0.324,110.254,-13.614,1,1,0.745,0,0.3,0.0581,0,170533,11,1958,22,,
26615,184502,Vocal,0.386,0.759,0.875,156.852,-2.816,0,11,0.82,0,0.765,0.0968,0,104413,11,1958,22,,
26643,184502,Vocal,0.357,0.549,0.793,184.152,-8.457,0,0,0.798,0,0.269,0.422,0,146853,11,1958,22,,
26745,184502,Vocal,0.155,0.124,0.169,82.408,-17.121,1,10,0.953,0.000774,0.119,0.0372,0,215533,11,1958,22,,
26756,184502,Vocal,0.397,0.395,0.316,98.107,-5.745,0,4,0.9,0,0.818,0.0373,0,268093,11,1958,22,,
26788,184502,Vocal,0.607,0.162,0.5,133.224,-13.271,1,8,0.898,0,0.112,0.0559,0,180373,11,1958,22,,
26402,184502,Vocal,0.185,0.172,0.106,82.57,-14.609,1,8,0.967,4.37E-06,0.364,0.035,0,192387,10,1958,22,,
26535,184502,Vocal,0.583,0.48,0.664,113.99,-5.256,0,5,0.79,0,0.908,0.046,0,242320,10,1958,22,,
26650,184502,Vocal,0.624,0.524,0.783,110.267,-5.407,1,3,0.776,0,0.975,0.0688,0,146467,10,1958,22,,
26728,184502,Vocal,0.469,0.203,0.297,86.959,-12.694,1,0,0.966,2.48E-05,0.104,0.0422,0,183347,10,1958,22,,
26837,184502,Vocal,0.64,0.121,0.259,88.388,-13.066,1,5,0.783,0,0.111,0.056,0,249840,10,1958,22,,
26409,184502,Vocal,0.285,0.216,0.212,85.242,-11.297,1,0,0.873,1.62E-05,0.201,0.0356,0,225640,9,1958,22,,
26411,184502,Vocal,0.284,0.425,0.203,93.49,-4.762,0,0,0.91,1.64E-06,0.623,0.0302,0,267187,9,1958,22,,
26522,184502,Vocal,0.543,0.173,0.371,90.087,-12.271,1,10,0.842,0,0.289,0.0755,0,224093,9,1958,22,,
26581,184502,Vocal,0.572,0.525,0.858,129.109,-4.721,0,5,0.767,0,0.915,0.0974,0,143160,9,1958,22,,
26642,184502,Vocal,0.255,0.207,0.155,85.248,-11.942,0,9,0.955,1.14E-05,0.541,0.0436,0,257147,9,1958,22,,
26662,184502,Vocal,0.382,0.303,0.28,131.143,-11.366,1,11,0.727,0,0.334,0.0368,0,274613,9,1958,22,,
26866,184502,Vocal,0.328,0.301,0.22,103.447,-8.933,0,2,0.936,2.45E-06,0.702,0.0315,0,269320,9,1958,22,,
26803,184502,Vocal,0.683,0.204,0.501,75.608,-11.304,1,0,0.676,0,0.06,0.09,0,186040,8,1958,22,,
26822,184502,Vocal,0.618,0.612,0.695,143.863,-6.582,1,8,0.719,0,0.922,0.281,0,275000,6,1958,22,,
26460,184502,Vocal,0.611,0.285,0.604,79.463,-10.225,1,0,0.837,0,0.102,0.0682,0,226360,55,1959,23,,
26592,184502,Vocal,0.177,0.216,0.162,80.141,-16.559,1,8,0.92,0.00449,0.102,0.036,0,214253,48,1959,23,,
26465,184502,Vocal,0.335,0.314,0.195,132.272,-11.878,1,10,0.842,0,0.147,0.0355,0,211480,35,1959,23,,
26774,184502,Vocal,0.232,0.174,0.141,88.226,-16.207,1,8,0.947,3.44E-05,0.108,0.0338,0,273760,35,1959,23,,
26849,184502,Vocal,0.608,0.373,0.559,117.9,-10.862,1,10,0.794,0,0.102,0.0551,0,269013,32,1959,23,,
26674,184502,Vocal,0.158,0.139,0.0707,84.621,-16.659,0,10,0.917,0.000777,0.0736,0.0321,0,232933,30,1959,23,,
26845,184502,Vocal,0.447,0.4,0.44,143.948,-11.451,0,9,0.737,0,0.0611,0.0792,0,190613,29,1959,23,,
26540,184502,Vocal,0.438,0.212,0.377,115.453,-14.081,1,0,0.82,0,0.116,0.0447,0,214347,27,1959,23,,
26499,184502,Vocal,0.23,0.14,0.0532,60.22,-18.305,1,10,0.836,0.00489,0.194,0.034,0,292827,25,1959,23,,
26511,184502,Vocal,0.396,0.213,0.392,81.741,-14.89,0,0,0.775,0,0.101,0.0468,0,236053,24,1959,23,,
26471,184502,Vocal,0.624,0.293,0.32,121.877,-10.973,0,7,0.877,0,0.0867,0.0501,0,185200,22,1959,23,,
26543,184502,Vocal,0.495,0.44,0.767,137.268,-10.029,1,1,0.312,0,0.301,0.0372,0,158413,21,1959,23,,
26545,184502,Vocal,0.259,0.114,0.133,105.24,-19.585,1,1,0.944,0.000852,0.119,0.0343,0,210427,21,1959,23,,
26632,184502,Vocal,0.668,0.286,0.462,114.279,-12.955,1,8,0.79,9.58E-06,0.0849,0.0764,0,206413,21,1959,23,,
26848,184502,Vocal,0.481,0.242,0.404,113.188,-10.149,1,10,0.801,0,0.205,0.0341,0,158333,21,1959,23,,
26458,184502,Vocal,0.651,0.277,0.451,118.41,-9.537,1,5,0.801,0,0.191,0.0693,0,142467,19,1959,23,,
26851,184502,Vocal,0.544,0.245,0.376,121.534,-12.462,1,5,0.867,0,0.11,0.037,0,191760,19,1959,23,,
26853,184502,Vocal,0.253,0.271,0.161,72.495,-12.943,0,11,0.795,0,0.149,0.0438,0,191160,19,1959,23,,
26428,184502,Vocal,0.552,0.239,0.257,133.159,-14.301,1,1,0.498,0,0.124,0.075,0,206147,18,1959,23,,
26445,184502,Vocal,0.278,0.219,0.22,93.709,-14.626,1,10,0.927,3.93E-06,0.0501,0.0344,0,213720,18,1959,23,,
26737,184502,Vocal,0.424,0.253,0.709,154.476,-12.726,1,10,0.776,0,0.0819,0.0325,0,152587,18,1959,23,,
26864,184502,Vocal,0.388,0.214,0.148,104.509,-12.632,0,0,0.932,0,0.206,0.0343,0,275467,18,1959,23,,
26412,184502,Vocal,0.475,0.267,0.5,119.45,-11.971,1,1,0.857,1.05E-05,0.105,0.0413,0,158213,17,1959,23,,
26658,184502,Vocal,0.496,0.336,0.46,134.276,-9.552,1,10,0.849,0,0.0962,0.0546,0,185573,17,1959,23,,
26423,184502,Vocal,0.246,0.367,0.398,81.151,-10.153,1,1,0.781,9.01E-06,0.336,0.0421,0,197387,16,1959,23,,
26676,184502,Vocal,0.297,0.173,0.193,58.469,-16.752,1,10,0.946,7.04E-05,0.249,0.0349,0,229227,16,1959,23,,
26730,184502,Vocal,0.53,0.37,0.839,138.789,-10.021,1,5,0.637,0,0.362,0.0656,0,129627,16,1959,23,,
26785,184502,Vocal,0.194,0.168,0.111,84.261,-16.483,1,8,0.918,0.00116,0.108,0.0344,0,205547,16,1959,23,,
26827,184502,Vocal,0.665,0.697,0.934,100.779,-7.101,1,8,0.639,0,0.0935,0.104,0,142333,16,1959,23,,
26426,184502,Vocal,0.538,0.185,0.374,117.314,-15.392,1,10,0.946,2.75E-06,0.129,0.0324,0,184960,15,1959,23,,
26441,184502,Vocal,0.449,0.508,0.485,137.493,-6.803,1,3,0.798,0,0.28,0.0681,0,242093,15,1959,23,,
26517,184502,Vocal,0.412,0.281,0.319,123.263,-14.041,1,1,0.381,0,0.306,0.0562,0,169533,15,1959,23,,
26857,184502,Vocal,0.418,0.501,0.658,137.776,-9.929,1,8,0.575,0.000272,0.16,0.0616,0,336573,15,1959,23,,
26867,184502,Vocal,0.292,0.129,0.105,84.284,-14.074,1,10,0.934,0,0.108,0.0341,0,188907,15,1959,23,,
26453,184502,Vocal,0.418,0.457,0.596,150.898,-7.014,0,2,0.772,0,0.33,0.0541,0,162040,14,1959,23,,
26457,184502,Vocal,0.266,0.142,0.223,83.831,-13.983,1,8,0.922,0,0.167,0.0382,0,226240,14,1959,23,,
26479,184502,Vocal,0.475,0.534,0.638,170.436,-7.845,0,11,0.672,0,0.19,0.164,0,150773,14,1959,23,,
26508,184502,Vocal,0.476,0.281,0.44,96.218,-10.959,1,0,0.815,0,0.0894,0.0586,0,153467,14,1959,23,,
26577,184502,Vocal,0.238,0.328,0.312,66.098,-11.658,1,7,0.788,0,0.0524,0.0366,0,188400,14,1959,23,,
26588,184502,Vocal,0.473,0.479,0.681,152.173,-6.557,1,5,0.806,0,0.156,0.0424,0,151067,14,1959,23,,
26603,184502,Vocal,0.171,0.233,0.116,88.421,-14.12,1,10,0.89,0.000236,0.107,0.0312,0,241600,14,1959,23,,
26829,184502,Vocal,0.471,0.305,0.327,121.095,-12.286,1,0,0.771,1.05E-06,0.0742,0.0383,0,190067,14,1959,23,,
26830,184502,Vocal,0.566,0.287,0.55,131.075,-11.475,0,5,0.566,2.99E-06,0.166,0.0616,0,151213,14,1959,23,,
26430,184502,Vocal,0.453,0.312,0.544,127.889,-12.756,1,8,0.823,3.37E-06,0.0752,0.0454,0,143027,13,1959,23,,
26440,184502,Vocal,0.317,0.134,0.179,129.442,-18.168,0,0,0.905,2.81E-05,0.0861,0.0364,0,206827,13,1959,23,,
26455,184502,Vocal,0.232,0.218,0.159,76.353,-16.582,1,7,0.711,0.00761,0.115,0.0376,0,234107,13,1959,23,,
26469,184502,Vocal,0.451,0.397,0.437,95.099,-11.92,1,5,0.792,1.49E-06,0.0566,0.0421,0,226893,13,1959,23,,
26549,184502,Vocal,0.493,0.36,0.415,134.08,-9.678,1,10,0.855,0,0.0761,0.0495,0,173280,13,1959,23,,
26566,184502,Vocal,0.373,0.257,0.4,107.98,-13.244,1,10,0.815,6.93E-06,0.178,0.0384,0,185933,13,1959,23,,
26638,184502,Vocal,0.36,0.21,0.332,137.314,-13.97,1,5,0.812,9.15E-06,0.0834,0.0366,0,191293,13,1959,23,,
26665,184502,Vocal,0.511,0.246,0.226,80.828,-10.768,1,10,0.84,0,0.195,0.0386,0,229493,13,1959,23,,
26668,184502,Vocal,0.295,0.34,0.443,77.17,-12.589,1,8,0.505,0,0.233,0.0501,0,179387,13,1959,23,,
26694,184502,Vocal,0.54,0.43,0.582,127.619,-9.736,1,8,0.772,0,0.298,0.0462,0,189987,13,1959,23,,
26695,184502,Vocal,0.254,0.0981,0.131,129.957,-18.117,1,8,0.919,0.00164,0.132,0.0364,0,189973,13,1959,23,,
26747,184502,Vocal,0.518,0.458,0.573,117.345,-8.438,1,10,0.728,0,0.379,0.0618,0,183160,13,1959,23,,
26860,184502,Vocal,0.601,0.153,0.465,110.326,-14.13,0,9,0.751,0.000149,0.0955,0.0284,0,170907,13,1959,23,,
26410,184502,Vocal,0.432,0.183,0.351,112.476,-15.452,1,10,0.803,4.86E-06,0.107,0.0308,0,204693,12,1959,23,,
26495,184502,Vocal,0.306,0.188,0.153,124.001,-14.089,1,1,0.888,1.39E-06,0.308,0.0372,0,240400,12,1959,23,,
26506,184502,Vocal,0.366,0.236,0.291,120.272,-12.465,1,10,0.85,0,0.113,0.0359,0,215813,12,1959,23,,
26575,184502,Vocal,0.492,0.613,0.807,123.255,-9.814,0,5,0.691,0,0.381,0.194,0,119867,12,1959,23,,
26586,184502,Vocal,0.524,0.28,0.595,106.107,-12.648,1,1,0.56,0,0.173,0.0337,0,162853,12,1959,23,,
26602,184502,Vocal,0.311,0.119,0.193,95.515,-16.168,1,10,0.916,2.81E-06,0.154,0.0334,0,210600,12,1959,23,,
26667,184502,Vocal,0.293,0.232,0.172,79.494,-13.615,1,10,0.66,0,0.123,0.0576,0,202987,12,1959,23,,
26815,184502,Vocal,0.333,0.228,0.231,98.835,-14.612,1,11,0.6,0.00011,0.201,0.0384,0,228587,12,1959,23,,
26841,184502,Vocal,0.499,0.292,0.356,114.339,-13.825,1,0,0.743,1.01E-05,0.118,0.0513,0,208693,12,1959,23,,
26870,184502,Vocal,0.673,0.11,0.484,93.378,-14.285,1,2,0.792,0,0.122,0.0895,0,170267,12,1959,23,,
26547,184502,Vocal,0.341,0.205,0.189,107.607,-14.009,1,10,0.822,0,0.135,0.0294,0,206067,11,1959,23,,
26691,184502,Vocal,0.555,0.289,0.496,68.763,-11.008,1,0,0.625,0,0.0448,0.0433,0,139573,11,1959,23,,
26770,184502,Vocal,0.456,0.187,0.214,99.074,-14.417,1,0,0.839,0,0.28,0.0399,0,219573,11,1959,23,,
26784,184502,Vocal,0.464,0.185,0.404,123.545,-12.55,1,8,0.849,0,0.112,0.0382,0,232267,11,1959,23,,
26801,184502,Vocal,0.289,0.191,0.138,69.19,-13.928,1,10,0.889,0,0.364,0.032,0,197733,11,1959,23,,
26767,184502,Vocal,0.281,0.165,0.244,202.198,-14.733,1,8,0.874,0,0.309,0.0561,0,184707,9,1959,23,,
26593,184502,Vocal,0.508,0.287,0.644,154.759,-12.472,1,1,0.764,0,0.153,0.0523,0,175987,40,1960,24,,
26678,184502,Vocal,0.427,0.19,0.279,125.367,-18.888,1,11,0.938,3.14E-06,0.533,0.0684,0,164000,39,1960,24,,
26446,184502,Vocal,0.579,0.502,0.836,76.816,-7.57,1,8,0.733,0,0.281,0.0513,0,131733,37,1960,24,,
26666,184502,Vocal,0.568,0.628,0.551,140.897,-10.244,1,8,0.697,0,0.488,0.106,0,313707,37,1960,24,,
26831,184502,Vocal,0.611,0.247,0.484,112.239,-9.038,1,7,0.961,2.74E-06,0.218,0.0419,0,175840,30,1960,24,,
26719,184502,Vocal,0.345,0.253,0.249,138.079,-10.555,0,3,0.983,2.91E-06,0.137,0.0404,0,212107,28,1960,24,,
26675,184502,Vocal,0.471,0.386,0.861,157.921,-8.139,1,3,0.85,0,0.161,0.0581,0,162360,25,1960,24,,
26474,184502,Vocal,0.407,0.688,0.617,148.249,-10.076,1,8,0.847,0,0.858,0.204,0,489573,24,1960,24,,
26673,184502,Vocal,0.598,0.315,0.641,119.846,-9.175,1,8,0.961,0,0.258,0.0429,0,171773,24,1960,24,,
26852,184502,Vocal,0.235,0.159,0.405,175.144,-19.552,0,10,0.898,0,0.958,0.0523,0,175747,23,1960,24,,
26724,184502,Vocal,0.545,0.465,0.759,150.42,-13.753,0,5,0.79,0,0.948,0.435,0,154160,20,1960,24,,
26500,184502,Vocal,0.691,0.704,0.865,119.059,-6.373,1,7,0.698,0,0.693,0.0634,0,142547,19,1960,24,,
26627,184502,Vocal,0.618,0.536,0.623,90.844,-12.195,0,0,0.746,0,0.929,0.495,0,210507,19,1960,24,,
26633,184502,Vocal,0.526,0.331,0.665,113.927,-9.004,1,8,0.932,0,0.0792,0.059,0,135333,19,1960,24,,
26850,184502,Vocal,0.521,0.136,0.357,76.433,-16.353,1,1,0.856,0,0.109,0.0477,0,180048,19,1960,24,,
26420,184502,Vocal,0.387,0.413,0.507,78.653,-14.524,1,3,0.782,0,0.84,0.218,0,212093,18,1960,24,,
26619,184502,Vocal,0.493,0.516,0.517,123.063,-13.487,0,7,0.804,0,0.959,0.35,0,184667,18,1960,24,,
26741,184502,Vocal,0.37,0.283,0.288,118.477,-15.486,1,1,0.919,0,0.364,0.0702,0,236267,17,1960,24,,
26855,184502,Vocal,0.573,0.51,0.896,79.943,-6.857,1,8,0.815,0,0.141,0.0852,0,138307,17,1960,24,,
26498,184502,Vocal,0.427,0.212,0.333,92.772,-15.847,1,8,0.787,0,0.325,0.0312,0,181187,16,1960,24,,
26649,184502,Vocal,0.224,0.16,0.0909,86.188,-12.478,1,0,0.941,9.07E-05,0.282,0.0334,0,165813,16,1960,24,,
26688,184502,Vocal,0.452,0.3,0.544,121.23,-11.946,0,0,0.749,0,0.255,0.0444,0,195747,15,1960,24,,
26839,184502,Vocal,0.519,0.343,0.613,113.028,-9.39,0,2,0.838,0,0.619,0.0456,0,137880,13,1960,24,,
26872,184502,Vocal,0.265,0.189,0.172,98,-11.848,1,3,0.984,9.84E-06,0.11,0.0331,0,215333,11,1960,24,,
26729,184502,Vocal,0.213,0.228,0.157,76.826,-12.806,1,8,0.976,0.000384,0.115,0.0344,0,224467,10,1960,24,,
26514,184502,Vocal,0.372,0.181,0.199,114.819,-11.883,1,1,0.977,9.05E-06,0.109,0.0366,0,220893,9,1960,24,,
26621,184502,Vocal,0.309,0.228,0.272,81.855,-13.601,1,8,0.906,0,0.189,0.0334,0,255893,37,1961,25,,
26622,184502,Vocal,0.263,0.282,0.228,63.849,-12.487,0,7,0.795,0,0.322,0.0518,0,315013,25,1961,25,,
26819,184502,Vocal,0.595,0.235,0.566,126.958,-14.262,1,10,0.761,0,0.309,0.045,0,216547,24,1961,25,,
26490,184502,Vocal,0.513,0.385,0.524,92.667,-9.985,1,8,0.792,0,0.0794,0.0368,0,212253,22,1961,25,,
26757,184502,Vocal,0.52,0.167,0.381,89.745,-13.711,0,2,0.778,0,0.12,0.0309,0,203680,17,1961,25,,
26448,184502,Vocal,0.498,0.451,0.585,199.24,-6.534,1,8,0.86,0,0.704,0.307,0,245360,16,1961,2386,,
26551,184502,Vocal,0.61,0.161,0.585,109.091,-14.338,1,8,0.794,0,0.0879,0.0379,0,243853,16,1961,25,,
26836,184502,Vocal,0.616,0.193,0.348,118.46,-12.465,0,7,0.656,0,0.0371,0.0495,0,220720,16,1961,25,,
26418,184502,Vocal,0.494,0.239,0.617,143.885,-12.706,1,0,0.734,0,0.0782,0.0683,0,164600,15,1961,25,,
26653,184502,Vocal,0.622,0.241,0.614,140.885,-11.973,0,0,0.756,0,0.153,0.0597,0,144253,14,1961,25,,
26395,184502,Vocal,0.412,0.399,0.705,165.934,-10.261,1,8,0.64,0,0.287,0.0747,0,250427,13,1961,25,,
26442,184502,Vocal,0.362,0.149,0.213,65.37,-14.801,1,7,0.892,0,0.335,0.0315,0,292053,13,1961,25,,
26731,184502,Vocal,0.214,0.18,0.159,80.49,-14.999,1,0,0.858,2.76E-06,0.129,0.0344,0,277733,13,1961,25,,
26861,184502,Vocal,0.237,0.253,0.164,90.853,-13.898,1,10,0.877,0,0.0748,0.0315,0,241440,12,1961,25,,
26574,184502,Vocal,0.431,0.24,0.364,93.379,-10.902,0,9,0.839,0,0.0967,0.0373,0,237827,11,1961,25,,
26805,184502,Vocal,0.396,0.181,0.377,129.716,-13.809,0,1,0.848,0,0.0926,0.0345,0,163827,10,1961,25,,
26828,184502,Vocal,0.34,0.149,0.165,64.372,-15.812,0,7,0.93,0,0.203,0.0316,0,321000,10,1961,25,,
26493,184502,Vocal,0.19,0.261,0.112,172.476,-11.873,0,5,0.921,0,0.147,0.0337,0,232947,9,1961,25,,
26555,184502,Vocal,0.33,0.209,0.111,70.863,-11.323,0,10,0.886,0,0.103,0.0294,0,310787,9,1961,25,,
26559,184502,Vocal,0.516,0.186,0.475,186.322,-12.712,1,8,0.785,0,0.109,0.166,0,240547,9,1961,25,,
26820,184502,Vocal,0.359,0.059,0.152,69.208,-19.565,1,5,0.931,0,0.0653,0.0347,0,210680,9,1961,25,,
26824,184502,Vocal,0.389,0.148,0.338,132.652,-16.239,0,5,0.867,0,0.177,0.0387,0,308587,9,1961,25,,
26660,184502,Vocal,0.551,0.49,0.721,74.031,-7.713,0,4,0.813,0,0.0832,0.0613,0,202227,36,1962,272,,
26413,184502,Vocal,0.332,0.367,0.422,73.966,-8.761,1,8,0.864,0,0.153,0.0323,0,214867,31,1962,272,,
26752,184502,Vocal,0.347,0.408,0.259,76.008,-8.727,1,7,0.829,0,0.123,0.0354,0,212200,24,1962,272,,
26740,184502,Vocal,0.209,0.255,0.0938,71.695,-11.028,1,5,0.896,0,0.12,0.0357,0,225133,22,1962,272,,
26475,184502,Vocal,0.25,0.239,0.312,167.58,-11.202,1,9,0.879,0,0.107,0.0354,0,195493,21,1962,272,,
26671,184502,Vocal,0.444,0.292,0.445,111.483,-10.016,1,3,0.776,0,0.156,0.0405,0,168573,21,1962,272,,
26613,184502,Vocal,0.395,0.314,0.391,106.538,-9.796,1,11,0.899,0,0.176,0.0292,0,166760,18,1962,272,,
26443,184502,Vocal,0.476,0.269,0.412,99.617,-12.042,1,10,0.802,0,0.0533,0.0326,0,197267,17,1962,272,,
26521,184502,Vocal,0.375,0.484,0.448,100.592,-8.368,1,9,0.864,0,0.333,0.0403,0,153907,15,1962,272,,
26456,184502,Vocal,0.412,0.525,0.484,116.808,-7.212,0,7,0.697,0,0.0961,0.0525,0,258973,14,1962,2387,,
26487,184502,Vocal,0.415,0.258,0.288,107.553,-10.626,1,5,0.847,0,0.115,0.03,0,165973,12,1962,272,,
26611,184502,Vocal,0.285,0.343,0.233,73.618,-9.765,1,8,0.862,0,0.25,0.0335,0,193933,12,1962,272,,
26630,184502,Vocal,0.386,0.27,0.31,80.71,-11.076,1,7,0.849,0,0.292,0.0314,0,196227,12,1962,272,,
26693,184502,Vocal,0.271,0.311,0.162,68.975,-10.142,1,8,0.81,0,0.19,0.031,0,228400,12,1962,272,,
26432,184502,Vocal,0.283,0.0738,0.223,72.034,-23.595,1,7,0.925,0,0.105,0.0763,0,246160,54,1963,7382,,
26534,184502,Vocal,0.565,0.132,0.365,121.241,-19.649,0,7,0.804,5.99E-06,0.114,0.068,0,212720,31,1963,7382,,
26536,184502,Vocal,0.107,0.104,0.0788,62.581,-17.843,1,7,0.986,0.011,0.111,0.039,0,268333,30,1963,27,,
26687,184502,Vocal,0.654,0.242,0.692,135.993,-15.297,0,2,0.729,0,0.032,0.0686,0,195960,30,1963,7382,,
26776,184502,Vocal,0.434,0.142,0.35,76.133,-17.219,1,5,0.918,0,0.0998,0.0363,0,192973,27,1963,7382,,
26769,184502,Vocal,0.614,0.193,0.73,171.596,-16.115,0,7,0.774,0,0.104,0.244,0,305960,26,1963,7382,,
